,Text,Biased
1229,2 us uk turkey australia belgium brazil canada chile china denmark finland france germany iceland india ireland israel italy japan jordan lebanon malta netherlands norway pakistan portugal singapore s korea spain sweden switzerland taiwan amp uae,0
1230,benabyad meanwhile congress just allocated another 500 million for israel on top of the billions we have given them while they have universal healthcare and are on track to become the worlds first fullyvaccinated country from covid,0
1231,"israel

794000 vaccinated 9 of pop

daily rate 150k 17 of pop

35 of all 60 years old vaccinated

expect to vaccinate 80 of all 60 in a week

in a few days we predict lower percent of 60 years old out of the critically ill from 70 today to 40 by midjan httpstcopwftv3f1dq",0
1232,rt michaeldickson palestinians we didnt ask israel for covid19 vaccine httpstcoowxf8uf2ua,0
1233,"launching my first big story timesofisrael 
with that
httpstcoarqgybwr2e
for years us ambassadors to israel have made themselves at home in one of the country�s nicest spreads a deluxe 12 acre property in a tony neighborhood on a cliff overlooking the sparkling blue med",0
1234,"modifiedvikas its population is less than my districts population 
though israel is my 2nd most fav country after bharat",0
1235,since 1967 israel has been demolishing homes and stealing land and water of indigenous palestinians in the jordan valley de facto annexing most of the area to build illegal settlements and confining palestinians who remain in shrinking enclaves sanctionsonapartheid httpstcoh2rw3chtyd,1
1236,back to sfrantzman�s article amp i shouldn�t need to point out that lebanon isn�t the occupying power in the occupied palestinian territories and thus lebanon isn�t under the same legal obligations under international law as israel is when it comes to healthcare for palestinians httpstcohmeadx7mkl,0
1237,ohiokimberly llinwood israel,0
1238,thehebrewsauru1 yes it has why do you think huge companies including fortune 500 are moving out of certain states and into israel still,0
1239,making quick progress on numerous fronts   morocco and israel to open diplomatic missions within two weeks httpstcouzuoupmo5l,0
1240,realdonaldtrump good luck mr president we admire your leadership and support for israel,0
1241,rt scottgottliebmd israel has vaccinated 11 of its population including 41 of people over the age of 60 httpstcosolczndavu,0
1242,"moonros promises are for the seat lets see what man does with his corrupt lady who bows to israel but we have allah god 
and kind people who never fail to expose truth we sure try",1
1243,aoc violence is voting for a bill that funds apartheid israel colonization of palestine amp imperialismcoups in latin america,1
1244,one year ago today i was exploring israel with my family climbing to the top of the stone fortress masada high above the dead sea never expected the year to come wishing you all an easier climb in 2021 peace love amp health  httpstco28vspdjljg,0
1245,join us for the israel society of cardiooncology meeting httpstcohm2wlpvsoo terrific work driakobishvili and colleagues to develop such a comprehensive program phriresearch macdeptmed machealthsci,0
1246,jonathancorbin2 itsbirdemic they have universal healthcare that works with a voucher and is funded by taxes aid to israel did not fund that the aid the us gives also can only be used to purchase us made products,0
1247,irans foreign minister urges trump to avoid israel trap to provoke war httpstcomlvlfr9gji httpstco7mt5fxwfie,0
1248, israel defeated the combined forces of egypt syria and jordan and also overran large tracts of territory including east jerusalem the west bank known to israelis by the biblical names judaea and samaria and the gaza strip35,0
1249,"should bother everyone that rich countries used their vast wealth and influence to secure access to vaccines earlier than others

israel has so far vaccinated 13 of its population httpstcodvf6qmmv7t",1
1250,lesleyjordison chrisfroome yallaisraelsun very proud of you chris for being on a team from israel the only civilized hope in the middle east thrive israel though you are surrounded by barbarians,0
1251,"�and thou bethlehem in the land of juda art not the least among the princes of juda for out of thee shall come a governor that shall rule my people israel�
matthew 26 kjv httpstco8ecwjpoqar",0
1252,palestinian residents fear israel is about to destroy 100s of palestinian homes over the next few weeks knowing it can get away with it bds httpstco24y7uip3lt,0
1253,rt floriankrammer israel has by now managed to vaccinate more than 10 of its population congratulations httpstcoqghtejhk2b,0
1254,counterchekist well there is no reason for a us president to go to israel to greet a convicted spy  then when was last time aus president punished  nsa for spying on nato members,0
1255,zivgershom noyalevy cummunism00 tunisia and lebanon are more democratic than an apartheid state like israel could ever be women drive everywhere in the arab world as for gays they cannot legally marry in israel and have been attacked and murdered several times by jewish fanatics,1
1256,palestinians have lost a shocking amount of land to the encroaching settlements israel has taken over 775 of land in the valley despite the fact that there are ten times more palestinians than israelis living there httpstcorexzlw4rtk,0
1257,middleeasteye ronyeap these israeli genocide and atrocities have been accepted by the us amp her western middle east allies as a new normal they keep giving israel weapons funds as well as normalisation of diplomatic ties to encourage it to continue these what a wicked world,1
1258,israel leads the global vaccine race with 247 150000doseaday drive that has already inoculated 7 of its population  but the uk is third and has delivered more jabs in total httpstco3kgji8vcdi,0
1259,"israel had early success in the fight against the covid19 pandemic in 2020 but that came at a cost

heres how covid19 changed lives in the country

httpstcood0iknioyr httpstcofkyq9d2wco",0
1260,jrezaian secpompeo was one of the greatest secretary of state who created about 4 peace agreements between israel and the arab league countries started from warsaw summit and he has created a new powerful frontier against the pro islamic militia and globalist countries messagefromlen,0
1261,"how fast are different countries vaccinating their population against covid

israel 116
uk 15
us 09
germany 02
world 013

 data for more countries you find  in our covid vaccine dataset here
httpstco3imp7pqurn httpstcolc3keghh4q",0
1262,suicideseattle marygracemedia israel is in its third lockdown and they have vaccinated a large number of their population,0
